Codigo da IES,Fim Lucrativo,Situacao,DIAS,Cursos Sem Ato 5 anos,Ultimo CI,Ultimo IGC,EAD_17,Variacao Matricula 16/17,Matriculas 17,% FIES,CURSOS,Saldo 2017,Variacao do Saldo 16/17,Saldo 2017 Positivo,Ultimo IGC Categoria,Variacao IGC
3509,Não Lucrativo,Ativa,1663,0.727272727272727,3.0,3.2046242875794864,1,0.0,73,0.0,2,232132.35,-1.05921657182828,True,Adequado,0.3048675791276054
1572,Lucrativo,Ativa,593,0.472222222222222,3.0,2.9024,1,-0.0130353817504656,537,0.111731843575419,4,-248325.42,-0.173605841072719,False,Muito Insatisfatório,0.0
2132,Lucrativo,Ativa,6069,0.652173913043478,4.0,2.6998,1,0.109699453551912,7320,0.648633879781421,20,55851931.16,-0.390176486819778,True,Muito Insatisfatório,0.0220707931099754
4357,Lucrativo,Ativa,5099,0.4,3.0,1.665,1,0.24,25,0.08,1,378083.049999999,-1.03951437773351,True,Muito Insatisfatório,-0.27681014637536366
4995,Não Lucrativo,Ativa,3841,0.769230769230769,3.0,2.1449,1,-0.456359102244389,401,0.0,6,478620.0,7.86654378041615,True,Muito Insatisfatório,0.0
4495,Lucrativo,Ativa,2338,0.815789473684211,5.0,2.5924889706625227,1,0.115281501340483,746,0.214477211796247,11,1052726759.1,0.189707637063632,True,Muito Insatisfatório,-0.2173145636981787
4538,Lucrativo,Ativa,1351,0.333333333333333,3.0,2.8654,0,0.0,0,0.0,0,0.0,0.0,False,Muito Insatisfatório,0.0
10685,Lucrativo,Ativa,1005,0.5,3.0,3.1141,1,0.965979381443299,970,0.482474226804124,10,10083830.11,-0.223587812555506,True,Adequado,-0.05515944051700596
2111,Não Lucrativo,Ativa,5767,0.820289855072464,4.0,2.8196,1,-0.152167871039466,7196,0.509727626459144,30,66249497.96,4.68463011612007,True,Muito Insatisfatório,-0.024967148488830502
923,Não Lucrativo,Ativa,2701,0.636363636363636,4.0,3.0741,1,-0.0206422018348624,1308,0.160550458715596,14,3368877.63,0.57915649745344,True,Adequado,0.02456339154779366
1852,Lucrativo,Ativa,1720,0.8,3.0,2.6843,1,-0.0104166666666666,288,0.253472222222222,3,304675.13,-0.350565330688478,True,Muito Insatisfatório,0.010312770522036996
1640,Lucrativo,Ativa,1034,0.729411764705882,4.0,3.4172,1,0.0493104099754393,5293,0.706593614207444,25,22750676.05,-0.0185379565008404,True,Adequado,0.04712876141447568
4722,Lucrativo,Ativa,123,0.7,4.0,2.6009,1,-0.0197516930022573,1772,0.257900677200903,10,2248795.0,1.1601283383206,True,Muito Insatisfatório,0.011944595751303555
3270,Não Lucrativo,Ativa,516,0.65,3.0,1.9684,1,0.548780487804878,82,0.0,3,-114325.91,-1.50417302916401,False,Muito Insatisfatório,-0.11024725398906117
3878,Lucrativo,Ativa,885,0.642857142857143,4.0,3.6434,1,0.0759493670886076,79,0.0886075949367089,1,-391717.21,0.627919365576362,False,Adequado,0.0
1615,Não Lucrativo,Ativa,977,0.44,3.0,1.9565,1,-0.0218181818181818,825,0.0,11,1764506.93,3.6453142740627,True,Muito Insatisfatório,0.056939117281616304
3029,Lucrativo,Ativa,157,0.65625,3.0,2.2302,1,0.0128342245989306,935,0.113368983957219,7,-1371999.91,9.15566726146679,False,Muito Insatisfatório,-0.03266102797657772
2944,Lucrativo,Ativa,5366,0.619565217391304,4.0,2.4598,1,0.0311997857525441,7468,0.485940010712373,23,178190303.68,0.124808255257966,True,Muito Insatisfatório,-0.02042929393492888
1226,Lucrativo,Ativa,377,0.655172413793103,3.0,3.0025,1,0.118580765639589,1071,0.620915032679739,4,370146.61,-0.972519906631123,True,Adequado,0.006267176084187928
2440,Não Lucrativo,Ativa,6262,0.454545454545455,3.0,2.7349,1,0.384223918575064,393,0.7735368956743,6,1183544.15,-0.569961340694177,True,Muito Insatisfatório,0.1652748189177674
3337,Lucrativo,Ativa,3024,0.656716417910448,3.0,1.5938,1,-0.342717258261934,817,0.0648714810281518,5,2292655.91,0.480685613702501,True,Muito Insatisfatório,-0.10020888612883191
1311,Lucrativo,Ativa,2478,0.46031746031746,4.0,3.2338,1,0.0789473684210527,418,0.0,4,2875357.26,-2.00529499117886,True,Adequado,0.0
12346,Lucrativo,Ativa,3659,0.444444444444444,3.0,2.4293,1,2.95238095238095,21,0.0476190476190476,4,1530006.83,-2.55057369941239,True,Muito Insatisfatório,0.10392620194492407
1371,Lucrativo,Ativa,563,0.538461538461538,3.0,2.7486,1,0.792207792207792,77,0.0909090909090909,3,240437538.34,0.0886639122336301,True,Muito Insatisfatório,0.011146672552698375
12661,Lucrativo,Ativa,2772,0.333333333333333,4.0,3.218,1,-0.113207547169811,53,0.0,1,6168162.2,-0.898174492480601,True,Adequado,0.0
780,Lucrativo,Ativa,2196,0.641221374045802,3.0,2.7199,1,0.088725884244373,19904,0.458551045016077,45,393160959.5,0.123955216231904,True,Muito Insatisfatório,0.006550218340611372
2188,Não Lucrativo,Ativa,6213,0.8,4.0,2.5254,1,2.73684210526316,19,0.0,1,-275663.0,0.0,False,Muito Insatisfatório,0.0
4411,Não Lucrativo,Ativa,4353,0.492537313432836,3.0,2.9634,1,-0.1442417331813,1754,0.433295324971494,12,8363704.59,3.16909369897842,True,Muito Insatisfatório,-0.01701661856901181
2775,Lucrativo,Ativa,9118,0.380952380952381,3.0,1.6506,1,-0.0670498084291188,522,0.398467432950192,3,798626.17,-0.345224260605963,True,Muito Insatisfatório,0.0
752,Não Lucrativo,Ativa,578,0.6875,4.0,2.4994,1,0.0410509031198687,1218,0.0894909688013136,12,-785299.430000002,2.7228366383166,False,Muito Insatisfatório,-0.003945323396963304
4141,Lucrativo,Ativa,3871,0.702380952380952,4.0,2.4743,1,0.0414309484193012,6010,0.378036605657238,22,1052726759.1,0.189707637063632,True,Muito Insatisfatório,-0.04969850597227022
3242,Lucrativo,Extinta,5162,0.444444444444444,3.0,0.0,0,0.0,0,0.0,0,0.0,0.0,False,Muito Insatisfatório,-1.0
1299,Não Lucrativo,Ativa,1160,0.632075471698113,4.0,2.8212,1,0.216464891041162,2065,0.121549636803874,26,2231532.53,-0.194812080442519,True,Muito Insatisfatório,-3.5444653173986084e-05
4938,Não Lucrativo,Ativa,1106,0.5,4.0,3.0272,1,-0.0444444444444444,90,0.0,2,-6820317.22,0.710934525480201,False,Adequado,0.0
913,Não Lucrativo,Ativa,8796,0.466666666666667,3.0,2.3562,1,-0.0547368421052632,475,0.0,3,51862.06,0.0,True,Muito Insatisfatório,0.03215349570702642
1742,Lucrativo,Ativa,567,0.702702702702703,4.0,2.9784,1,-0.047635850388144,2834,0.0,29,1290379.37,-0.107227221712111,True,Muito Insatisfatório,0.022310702272259196
1412,Lucrativo,Ativa,2701,0.72463768115942,3.0,1.9826,1,0.105356825057839,5619,0.313400961025093,17,1052726759.1,0.189707637063632,True,Muito Insatisfatório,-0.13036231248355115
1974,Lucrativo,Ativa,6292,0.181818181818182,3.0,0.0,0,0.0,0,0.0,0,0.0,0.0,False,Muito Insatisfatório,0.0
13034,Não Lucrativo,Ativa,255,0.5,4.0,1.7386,1,-0.234234234234234,222,0.009009009009009,2,164779.62,-6.42118235327266,True,Muito Insatisfatório,0.0
544,Não Lucrativo,Ativa,1490,0.5,3.0,2.6355,1,-0.0490018148820327,551,0.451905626134301,1,-96735.7100000002,-0.2244438077499,False,Muito Insatisfatório,0.0
1266,Não Lucrativo,Ativa,1887,0.533333333333333,3.0,1.9599,1,0.0385674931129476,726,0.0730027548209366,6,405292.78,-5.4070520626789,True,Muito Insatisfatório,-0.06937321937321933
16864,Não Lucrativo,Ativa,70,0.545454545454545,4.0,3.4421,1,-0.28,100,0.07,1,-1783794.88,-0.0031759206407318,False,Adequado,0.0
4037,Lucrativo,Ativa,776,0.539473684210526,4.0,3.003296043995884,1,-0.0803839232153569,1667,0.398320335932813,13,3056413.35,2.97406394608869,True,Adequado,0.00106531248821166
1961,Não Lucrativo,Ativa,2412,0.765957446808511,4.0,2.4383,1,0.0045615813482007,1973,0.123669538773441,10,9156515.0,-0.0100428495792323,True,Muito Insatisfatório,-0.03764937245104936
2629,Não Lucrativo,Ativa,5120,0.714285714285714,3.0,3.4899,1,-0.0067114093959731,596,0.565436241610738,2,1867036.01,-0.946873647327859,True,Adequado,-0.014681385696942332
3649,Lucrativo,Ativa,123,0.7890625,4.0,2.6833,1,-0.227203260315843,1963,0.0173204279164544,11,1198554.83,2.03096849934416,True,Muito Insatisfatório,0.047591161083782356
4777,Lucrativo,Ativa,3997,0.5,3.0,2.5301,1,-0.0732899022801303,614,0.356677524429967,5,48554818.16,0.107940170058897,True,Muito Insatisfatório,0.1127187967279444
1190,Não Lucrativo,Ativa,2478,0.372093023255814,5.0,2.8779,1,0.152727272727273,550,0.156363636363636,6,641756.64,0.0,True,Muito Insatisfatório,-0.024142958868807483
810,Lucrativo,Ativa,1328,0.5,3.0,2.6432,1,-0.0708263069139966,593,0.258010118043845,9,863208.01,4.8678231400679,True,Muito Insatisfatório,-0.009258218074140605
977,Não Lucrativo,Ativa,248,0.153846153846154,3.0,1.8001,0,0.0,0,0.0,0,0.0,0.0,False,Muito Insatisfatório,0.0
1902,Lucrativo,Ativa,266,0.157894736842105,3.0,1.5068,0,0.0,0,0.0,0,0.0,0.0,False,Muito Insatisfatório,0.0
2530,Lucrativo,Ativa,823,0.264705882352941,3.0,2.294,1,0.0186219739292366,537,0.573556797020484,5,240437538.34,11.6243507136493,True,Muito Insatisfatório,0.0
1396,Lucrativo,Ativa,2196,0.741935483870968,5.0,2.7261,1,-0.116990755498884,6274,0.22585272553395,38,18034083.6,1.01277841024979,True,Muito Insatisfatório,0.06305568554047737
4531,Não Lucrativo,Ativa,1005,0.625,4.0,2.3482,1,-0.0161490683229814,1610,0.35776397515528,9,-7016866.27,-7.21043717331564,False,Muito Insatisfatório,-0.011492317406861848
2639,Não Lucrativo,Ativa,6125,0.5,3.0,0.0,0,0.0,0,0.0,0,0.0,0.0,False,Muito Insatisfatório,0.0
163,Lucrativo,Ativa,2421,0.785103170608958,4.0,3.0357,1,-0.0404527724804632,219713,0.169352746537529,493,1602241454.94,0.165875934528366,True,Adequado,-0.02860708457329377
383,Lucrativo,Ativa,776,0.754310344827586,4.0,2.5981,1,-0.0896432199844619,16733,0.0004183350265941,71,121998785.89,-0.109179869765223,True,Muito Insatisfatório,0.05156433399441461
3513,Lucrativo,Ativa,161,0.448275862068966,3.0,2.0228,1,0.135245901639344,244,0.102459016393443,9,240437538.34,0.0886639122336301,True,Muito Insatisfatório,0.0013861386138614533
1457,Lucrativo,Ativa,1098,0.777777777777778,3.0,2.4459,1,0.0091623036649215,1528,0.0896596858638744,15,883811672.09,0.0606649985333643,True,Muito Insatisfatório,-0.038410127378518684
3692,Não Lucrativo,Ativa,2701,0.583333333333333,3.0,1.5739,1,0.0940170940170941,117,0.111111111111111,4,244401.71,0.682994416568109,True,Muito Insatisfatório,-0.09753440366972473
3753,Não Lucrativo,Ativa,5609,0.25,3.0,1.3159,1,0.936507936507937,189,0.0529100529100529,4,16797.1599999996,-0.778246697726248,True,Muito Insatisfatório,-0.33647640177490923
3815,Não Lucrativo,Ativa,1907,0.52,3.0,1.7101,1,0.0043165467625898,695,0.40431654676259,3,3608507.75,0.174686638870166,True,Muito Insatisfatório,0.0
1564,Lucrativo,Ativa,1949,0.736842105263158,4.0,2.7755,1,0.250750750750751,666,0.0,4,955293.0,0.0277855883320564,True,Muito Insatisfatório,0.0
1051,Lucrativo,Ativa,7662,0.714285714285714,3.0,2.2414,1,0.132743362831858,1469,0.0027229407760381,4,1041242.17,-0.897217271255367,True,Muito Insatisfatório,0.052057718621187354
1670,Lucrativo,Ativa,2082,0.361111111111111,4.0,2.9669,1,-0.0179573512906847,891,0.457912457912458,6,1488874.64,0.00959965493623,True,Muito Insatisfatório,0.0
2171,Lucrativo,Ativa,6121,0.828571428571429,3.0,2.1491,1,0.269113149847095,327,0.217125382262997,5,1240490454.3,0.305633398440824,True,Muito Insatisfatório,0.02443035746654915
344,Lucrativo,Ativa,980,0.744303797468354,4.0,3.1326,1,-0.0191753601589667,20130,0.385444610034774,117,162619675.13,0.761721504013143,True,Adequado,0.00911638694713791
4729,Não Lucrativo,Ativa,395,0.333333333333333,3.0,1.831,1,0.346666666666667,75,0.0666666666666667,1,221430962.0,-0.207799979634436,True,Muito Insatisfatório,0.0
299,Não Lucrativo,Ativa,1530,0.666666666666667,3.0,2.4249,1,0.225490196078431,306,0.0457516339869281,7,62529.4099999996,0.432206807745309,True,Muito Insatisfatório,0.013118863588886608
171,Não Lucrativo,Ativa,2338,0.666666666666667,4.0,2.9452,1,0.0071656050955413,1256,0.194267515923567,1,605932.799999998,-1.5055401296268,True,Muito Insatisfatório,0.04328728303223516
5215,Não Lucrativo,Ativa,2280,0.815789473684211,4.0,3.2888,1,-0.0005128205128205,1950,0.222564102564103,8,14324455.0,0.2436058214253,True,Adequado,-0.01482790641943494
14321,Lucrativo,Ativa,976,0.571428571428571,5.0,2.5803,1,0.0279274170683301,7054,0.362347604196201,15,202663687.6,-0.77108344656435,True,Muito Insatisfatório,0.0
2576,Lucrativo,Ativa,6170,0.603174603174603,3.0,2.297,1,0.110940381069453,3254,0.422864167178857,14,1424655882.17,-0.157924570706992,True,Muito Insatisfatório,-0.1279422930903568
2488,Não Lucrativo,Ativa,5607,0.535714285714286,3.0,2.0467,1,-0.222222222222222,468,0.111111111111111,6,491291.499999999,-1.44983981410944,True,Muito Insatisfatório,0.2439676654713426
1624,Não Lucrativo,Ativa,1074,0.423076923076923,3.0,2.7212,1,0.058313632781718,1269,0.1725768321513,9,2613270.83,0.758861995769672,True,Muito Insatisfatório,-0.0006243343494068952
1823,Lucrativo,Ativa,616,0.382352941176471,3.0,2.0502,1,0.586510263929619,341,0.524926686217009,6,490935.9,-1.20610547316442,True,Muito Insatisfatório,0.07076826656917519
2724,Lucrativo,Ativa,5298,0.568627450980392,3.0,2.3482,1,-0.015880017644464,2267,0.229819144243494,11,3848707.97,1.04943611576879,True,Muito Insatisfatório,-0.01790046005855298
3990,Lucrativo,Ativa,2937,0.8,3.0,1.7563,1,0.270797962648557,1178,0.16893039049236,9,1052726759.1,0.189707637063632,True,Muito Insatisfatório,-0.08706726270922133
3783,Lucrativo,Ativa,129,0.555555555555556,3.0,2.1659,1,-0.0472813238770685,846,0.465721040189125,6,1240490454.3,0.305633398440824,True,Muito Insatisfatório,0.011110592409317978
12748,Lucrativo,Ativa,3699,0.64,3.0,2.5739,1,-0.0310077519379846,129,0.10077519379845,3,-84200.0,3.24497991967872,False,Muito Insatisfatório,0.0
1581,Não Lucrativo,Ativa,2751,0.4375,3.0,2.0605,1,-0.175324675324675,462,0.0714285714285714,9,240437538.44,172.338920680627,True,Muito Insatisfatório,-0.02202287721296681
2431,Lucrativo,Ativa,655,0.67741935483871,3.0,1.979,1,0.469973890339426,383,0.289817232375979,5,883811672.09,0.0606649985333643,True,Muito Insatisfatório,-0.16339040372014368
1336,Não Lucrativo,Ativa,1111,0.883177570093458,4.0,2.9282,1,-0.0078853046594982,8370,0.251015531660693,46,42761496.74,4.11346966943663,True,Muito Insatisfatório,0.004424930538881122
1500,Lucrativo,Ativa,2421,0.442622950819672,4.0,2.2765,1,-0.0718789407313998,793,0.157629255989912,15,1167180.83,-0.509439843058973,True,Muito Insatisfatório,0.0679270066144392
1410,Lucrativo,Ativa,789,0.74468085106383,4.0,2.7447,1,0.070871722182849,2822,0.278525868178597,11,2749712.71,1.33747350272873,True,Muito Insatisfatório,0.15328375141812672
2841,Lucrativo,Extinta,4553,0.25,3.0,1.9261,1,0.466666666666667,30,0.0,1,3906.22999999998,-0.420890880087296,True,Muito Insatisfatório,0.0
2009,Lucrativo,Ativa,5956,0.428571428571429,3.0,2.1659,1,-0.0822429906542056,535,0.185046728971963,9,240437538.34,0.0886639122336301,True,Muito Insatisfatório,0.08784530386740334
769,Não Lucrativo,Ativa,11491,0.136363636363636,3.0,2.1635,0,0.0,0,0.0,0,0.0,0.0,False,Muito Insatisfatório,0.0
399,Não Lucrativo,Ativa,21461,0.142857142857143,2.0,0.8393,1,0.722222222222222,36,0.0,1,1367029.0,-0.357621242609117,True,Muito Insatisfatório,0.0
3781,Lucrativo,Extinta,5577,0.642857142857143,2.0,1.57,0,0.0,0,0.0,0,0.0,0.0,False,Muito Insatisfatório,0.0
1538,Não Lucrativo,Ativa,1034,0.792,4.0,3.2602,1,-0.158706952566602,6156,0.369070825211176,26,14100457.1,-0.775414938617709,True,Adequado,0.008912545645850214
873,Lucrativo,Ativa,9496,0.227272727272727,4.0,1.8001,1,0.086918349429324,1139,0.166812993854258,2,260084.619999999,-0.100682024855497,True,Muito Insatisfatório,0.0
1721,Lucrativo,Ativa,1160,0.571428571428571,3.0,2.3359,1,-0.0192307692307693,416,0.420673076923077,6,-75981.4899999998,-1.23291941440585,False,Muito Insatisfatório,0.26346819558632634
4586,Lucrativo,Ativa,593,0.483870967741936,4.0,2.4623,1,-0.143126177024482,531,0.344632768361582,5,549120.24,-1.0,True,Muito Insatisfatório,0.0
243,Não Lucrativo,Ativa,755,0.615384615384615,3.0,2.6285,1,-0.0456431535269709,482,0.0,3,539059.26,-0.14543005697155,True,Muito Insatisfatório,0.028767123287671104
384,Não Lucrativo,Ativa,70,0.725609756097561,4.0,2.8637,1,-0.0049930946563263,9413,0.334962286199936,30,10492771.06,-2.04912174029869,True,Muito Insatisfatório,0.07122283320240914
3749,Lucrativo,Ativa,5605,0.0,5.0,0.0,0,0.0,0,0.0,0,0.0,0.0,False,Muito Insatisfatório,0.0
1894,Lucrativo,Ativa,635,0.5,3.0,2.8512,1,0.368421052631579,76,0.0,1,362794.0,0.774474053295933,True,Muito Insatisfatório,0.0
1206,Não Lucrativo,Extinta,7713,0.714285714285714,2.0,1.59,0,0.0,0,0.0,0,0.0,0.0,False,Muito Insatisfatório,-0.37890625
14090,Não Lucrativo,Ativa,1490,0.75,3.0,2.770048607288672,0,0.0,0,0.0,0,0.0,0.0,False,Muito Insatisfatório,0.27746200299237767
757,Lucrativo,Ativa,340,0.638297872340426,4.0,2.3359,1,-0.245338857650192,3379,0.0002959455460195,24,19563630.62,62.7992311022806,True,Muito Insatisfatório,-0.018859206989247194
279,Não Lucrativo,Ativa,2376,0.388888888888889,3.0,2.3092,1,0.0105540897097625,3032,0.0712401055408971,13,1321088.96,-0.614345779628664,True,Muito Insatisfatório,0.0
1359,Lucrativo,Ativa,906,0.571428571428571,4.0,3.6561,1,0.254243542435424,2710,0.478966789667897,11,26685855.57,-0.428237719018124,True,Adequado,0.03096184755942811
14157,Não Lucrativo,Ativa,2518,0.611111111111111,3.0,2.0557,1,-0.045045045045045,555,0.0738738738738739,2,38459.05,-0.872035159562256,True,Muito Insatisfatório,-0.07654642648578246
3920,Não Lucrativo,Ativa,1005,0.666666666666667,4.0,2.5519,1,-0.136752136752137,351,0.142450142450142,2,248275.97,0.0,True,Muito Insatisfatório,0.0
3625,Lucrativo,Ativa,308,0.4375,3.0,2.1324,1,0.221948212083847,811,0.0826140567200986,4,145988.89,-0.168460081622424,True,Muito Insatisfatório,0.0
1621,Lucrativo,Ativa,2917,0.75,3.0,2.3778,1,0.136363636363636,440,0.184090909090909,5,639096.97,-0.182802755187689,True,Muito Insatisfatório,-0.006185739363035903
10058,Lucrativo,Ativa,168,0.357142857142857,3.0,2.1812,1,-0.172413793103448,522,0.28735632183908,6,86200.0,1.02090592334495,True,Muito Insatisfatório,0.033793070761647434
3613,Lucrativo,Ativa,885,0.652173913043478,3.0,3.0815,1,0.0450196961170513,1777,0.335396736072032,9,3162864.07,0.556694314379042,True,Adequado,0.007816588173731114
15452,Não Lucrativo,Ativa,755,0.802469135802469,4.0,3.0051,1,-0.0724510019819423,4541,0.119136754018939,30,23583122.96,-2.36001394784795,True,Adequado,0.12596950054329512
3232,Lucrativo,Ativa,693,0.35,3.0,1.5134,1,-0.226744186046512,172,0.0523255813953488,3,-19881.26,0.773040259197069,False,Muito Insatisfatório,-0.0020441806791954373
2475,Não Lucrativo,Ativa,5698,0.461538461538462,4.0,2.9122,1,0.0,41,0.0,1,100985.75,1.20975818114302,True,Muito Insatisfatório,0.01139126206848647
2076,Lucrativo,Ativa,482,0.3325,4.0,2.4567,1,0.499001331557923,3004,0.660452729693742,44,23839770.0,-0.23946910079888,True,Muito Insatisfatório,0.027606977036014675
4522,Não Lucrativo,Ativa,1417,0.723270440251572,4.0,3.3684,1,0.0824712224974502,6863,0.154742823837972,40,12222937.55,4.9637065378615,True,Adequado,0.035729659922513875
14901,Lucrativo,Ativa,2772,0.608695652173913,4.0,2.432,1,-0.449339207048458,454,0.187224669603524,3,1268705.85,0.525707671601834,True,Muito Insatisfatório,0.0
1753,Lucrativo,Ativa,424,0.5,4.0,3.0761,1,-0.325436408977556,802,0.485037406483791,8,2709220.65,4.30707310827191,True,Adequado,0.006840796019900398
1659,Lucrativo,Ativa,84,0.735849056603774,4.0,2.9401,1,0.0479310344827586,2900,0.373103448275862,14,1602241454.94,0.165875934528366,True,Muito Insatisfatório,-0.010433846050284305
1913,Lucrativo,Ativa,1034,0.68421052631579,4.0,2.7972,1,-0.0915750915750916,2730,0.417948717948718,18,26735098.08,10.3334669185682,True,Muito Insatisfatório,0.010257151112395254
939,Não Lucrativo,Ativa,578,0.838709677419355,3.0,2.4005,1,0.248427672955975,318,0.0628930817610063,6,8097185.71,81.7104920394812,True,Muito Insatisfatório,0.03550168233974637
5369,Lucrativo,Ativa,977,0.703125,3.0,2.5975,1,0.0193236714975846,621,0.152979066022544,11,667047.64,-0.469749919145532,True,Muito Insatisfatório,0.00436934498492008
3590,Lucrativo,Ativa,805,0.8,3.0,2.4884,1,0.151291512915129,271,0.678966789667897,1,569452.0,-0.510071892177094,True,Muito Insatisfatório,0.0
2131,Lucrativo,Ativa,6058,0.4,3.0,2.0369,1,-0.205693296602388,1089,0.297520661157025,1,240437538.34,15.3641872408431,True,Muito Insatisfatório,0.03471617475372314
1255,Lucrativo,Ativa,488,0.761006289308176,5.0,3.0145,1,0.0764386536373507,4605,0.255157437567861,41,15392511.13,-1.92294590234884,True,Adequado,0.055682017159866856
2409,Não Lucrativo,Ativa,1081,0.753424657534247,4.0,2.628,1,0.0755955274671851,4114,0.414924647544968,17,23754456.53,-0.81119550639374,True,Muito Insatisfatório,0.011352703482778557
4010,Não Lucrativo,Ativa,5306,0.688073394495413,3.0,2.7221,1,0.0995553359683794,4048,0.259387351778656,30,9864684.84000001,-0.540854885340468,True,Muito Insatisfatório,0.026897540365172917
2054,Não Lucrativo,Ativa,6051,0.230769230769231,3.0,2.6489,0,0.0,0,0.0,0,0.0,0.0,False,Muito Insatisfatório,0.0
2795,Não Lucrativo,Ativa,5513,0.375,3.0,1.19,0,0.0,0,0.0,0,0.0,0.0,False,Muito Insatisfatório,0.0
1668,Lucrativo,Ativa,6607,0.577777777777778,3.0,2.6471,1,-0.0261932479627474,1718,0.284051222351572,5,431042267.25,-0.48274967759736,True,Muito Insatisfatório,0.0
3790,Lucrativo,Ativa,1847,0.583333333333333,3.0,1.4843,1,0.648648648648649,74,0.0540540540540541,4,18181.5400000001,-7.96967393790899,True,Muito Insatisfatório,0.0
2304,Não Lucrativo,Ativa,6235,0.0,2.0,0.0,0,0.0,0,0.0,0,0.0,0.0,False,Muito Insatisfatório,0.0
263,Não Lucrativo,Ativa,2758,0.482758620689655,3.0,2.4947,1,-0.152763819095477,3980,0.0246231155778894,10,8534152.71,556537139.102695,True,Muito Insatisfatório,0.08625794652965241
3996,Não Lucrativo,Ativa,1949,0.5,3.0,2.3769,1,0.0761904761904761,735,0.0993197278911565,5,65923586.38,-0.101044577913273,True,Muito Insatisfatório,0.0
781,Lucrativo,Ativa,2930,0.6,3.0,2.3257,1,-0.0565967016491754,5336,0.392053973013493,13,250377962.55,-0.665899758264593,True,Muito Insatisfatório,-0.020386672844446316
2677,Lucrativo,Ativa,5358,0.333333333333333,3.0,1.7493,1,0.0655737704918034,122,0.0,1,429945.16,-0.50483884797745,True,Muito Insatisfatório,0.28450417992155
11860,Lucrativo,Ativa,906,0.6,4.0,3.8868,1,0.0494117647058823,425,0.567058823529412,1,8050632.26,0.0090826841889057,True,Adequado,0.0
2784,Não Lucrativo,Ativa,5607,0.368421052631579,3.0,2.8575,0,0.0,0,0.0,0,0.0,0.0,False,Muito Insatisfatório,0.0
201,Lucrativo,Extinta,24213,0.0,3.0,0.0,0,0.0,0,0.0,0,0.0,0.0,False,Muito Insatisfatório,-1.0
5277,Lucrativo,Ativa,4088,0.271523178807947,3.0,2.3257,1,0.182440136830103,2631,0.524135309768149,16,2218021.89,-1.0,True,Muito Insatisfatório,-0.026414936369725358
2198,Não Lucrativo,Ativa,5599,0.636363636363636,3.0,1.9509,1,0.169444444444445,360,0.183333333333333,8,-19891.1700000002,-1.35690367935464,False,Muito Insatisfatório,-0.058763931104356695
404,Não Lucrativo,Ativa,1454,0.573529411764706,4.0,2.0111,1,0.425586353944563,2345,0.37910447761194,15,-985619.820000007,2.78797110704535,False,Muito Insatisfatório,-0.009700610596809272
1700,Lucrativo,Ativa,2568,0.590909090909091,3.0,2.8744,1,0.111358574610245,898,0.482182628062361,10,48554818.16,0.107940170058897,True,Muito Insatisfatório,-0.032416602147641915
1161,Não Lucrativo,Ativa,2478,0.5625,5.0,4.0366,1,-0.0545286506469501,2164,0.0,5,38909471.92,-1.30931110668148,True,Excelente,0.029193544274750783
1249,Não Lucrativo,Ativa,7424,0.352941176470588,3.0,2.1528,1,-0.0666666666666667,135,0.0,2,96065.64,-1.80779827686566,True,Muito Insatisfatório,0.015663332704283776
898,Não Lucrativo,Ativa,488,0.606060606060606,4.0,1.941,1,0.0732189973614776,1516,0.037598944591029,13,18878.0999999996,-0.936704461981644,True,Muito Insatisfatório,-0.1170978670510056
16898,Lucrativo,Ativa,1847,0.204545454545455,4.0,2.228,1,-0.374609781477627,961,0.0,4,1002227.92,0.734625756275364,True,Muito Insatisfatório,0.0
2117,Lucrativo,Ativa,5647,0.695652173913044,4.0,2.0052,1,0.134868421052632,304,0.134868421052632,4,-67371.8399999999,9.76564474622515,False,Muito Insatisfatório,0.04025731479560069
13684,Lucrativo,Ativa,53,0.564705882352941,4.0,2.0321,1,-0.062015503875969,1290,0.341085271317829,9,431042267.25,0.135738055600144,True,Muito Insatisfatório,-0.1198458073458075
1283,Lucrativo,Ativa,2758,0.435897435897436,3.0,1.6464,0,0.0,0,0.0,0,0.0,0.0,False,Muito Insatisfatório,-0.19726962457337885
2568,Não Lucrativo,Ativa,248,0.319444444444444,3.0,2.0986,1,-0.0039308176100628,1272,0.275943396226415,9,1042983.45,1.36543452263299,True,Muito Insatisfatório,0.015779283639883818
2870,Lucrativo,Ativa,395,0.263157894736842,3.0,2.378,1,0.205882352941176,612,0.441176470588235,1,634440.16,-0.672891522571386,True,Muito Insatisfatório,0.0
5313,Não Lucrativo,Ativa,1098,0.294117647058824,3.0,3.1772,1,-0.064327485380117,171,0.169590643274854,2,71109811.4,0.929221804390077,True,Adequado,-0.0918653175555937
2369,Lucrativo,Ativa,33,0.588235294117647,3.0,2.3628,1,-0.0765027322404371,366,0.0,3,705631.21,22.3553844974437,True,Muito Insatisfatório,-0.007268602159573166
900,Não Lucrativo,Ativa,8950,0.32258064516129,3.0,1.6831,1,1.09917355371901,242,0.136363636363636,5,-316237.9,0.254870970519622,False,Muito Insatisfatório,-0.09056032852434212
1706,Lucrativo,Ativa,1949,0.5,3.0,2.5339,1,-0.833333333333333,6,0.0,1,-3687146.48,-0.562116496032132,False,Muito Insatisfatório,0.0
